regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,0.15,UKZN,2421,2413,0.996695580338703,0.5612763327433344,0.6320928305014505,0.5601926714482993,0.001083661295035121
global,0.15,Zambia,40,40,1.0,0.5833333333333334,0.6585,0.5833333333333334,0.0
global,0.15,ALL,11875,11866,0.9992421052631579,0.6416186760894376,0.7001904601382101,0.6413160558196395,0.00030262026979810397
global,0.2,KU Leuven,1314,1313,0.9992389649923896,0.5698545089120401,0.5883625285605484,0.5697034998271973,0.00015100908484289022
global,0.2,OULAD,6829,6825,0.9994142627031776,0.6969197261891595,0.7575501831501831,0.6966705001503481,0.00024922603881138983
global,0.2,Oviedo,1271,1270,0.999213217938631,0.5744738537917753,0.6388503937007874,0.5742841287560094,0.0001897250357658642
global,0.2,UKZN,2421,2411,0.9958694754233788,0.5615760227746436,0.6322770634591456,0.5601926714482993,0.001383351326344262
global,0.2,Zambia,40,40,1.0,0.5833333333333334,0.6585,0.5833333333333334,0.0
global,0.2,ALL,11875,11859,0.9986526315789473,0.641839195547776,0.7003035669112067,0.6413160558196395,0.0005231397281365568
global,0.25,KU Leuven,1314,1309,0.9961948249619482,0.5707322958930025,0.5889686783804431,0.5697034998271973,0.0010287960658051931
global,0.25,OULAD,6829,6818,0.9983892224337385,0.6972622871953882,0.7578468759166911,0.6966705001503481,0.0005917870450400375
global,0.25,Oviedo,1271,1267,0.996852871754524,0.5752252294744484,0.6390528808208366,0.5742841287560094,0.000941100718439003
global,0.25,UKZN,2421,2401,0.9917389508467576,0.5625742371056303,0.6330112453144523,0.5601926714482993,0.002381565657330942
global,0.25,Zambia,40,38,0.95,0.5834586466165415,0.6552631578947368,0.5833333333333334,0.00012531328320808388
global,0.25,ALL,11875,11833,0.9964631578947368,0.6425036243580047,0.700785937632046,0.6413160558196395,0.0011875685383652135
global,0.3,KU Leuven,1314,1303,0.9916286149162862,0.5718036224533121,0.5893323100537221,0.5697034998271973,0.0021001226261148087
global,0.3,OULAD,6829,6805,0.9964855762190657,0.6979827140832111,0.7583159441587068,0.6966705001503481,0.00131221393286296
global,0.3,Oviedo,1271,1262,0.992918961447679,0.5761534103323012,0.6396830427892234,0.5742841287560094,0.001869281576291737
global,0.3,UKZN,2421,2394,0.9888475836431226,0.5631410989597602,0.6332999164578111,0.5601926714482993,0.0029484275114608494
